"observation_group_id","date","person_id","station_id","station_name"
"20221019_CC4676*03_27459919_1","2022-10-19",-6586,NA,NA
"20221019_CC0549*01_12726515_1","2022-10-19",-6088,100005,"Beal Botanical Garden"
"20221019_CC5459*02_36660809_1","2022-10-19",-6925,100018,"South Neighborhood"
"20221019_CC0597*01_12726515_1","2022-10-19",-6088,100005,"Beal Botanical Garden"
"20221019_CC4955*01_36660809_1","2022-10-19",-6925,100014,"Breslin to Stadium"
"20221019_20090303*05_18216131_1","2022-10-19",-6270,100009,"Jenison Field House"
"20221019_CC1849*01_18216131_1","2022-10-19",-6270,100009,"Jenison Field House"
"20221017_CC4349*02_66561685_1","2022-10-17",-7991,100004,"Hannah Administration Building"
"20221017_CC0364*01_66561685_1","2022-10-17",-7991,100001,"Beaumont Tower"
"20221019_CC1666*01_72908330_1","2022-10-19",-8243,100011,"International Center"
"20221019_CC5899*02_72908330_1","2022-10-19",-8243,100011,"International Center"
"20221017_CC1720*03_20074737_1","2022-10-17",-6335,100011,"International Center"
"20221017_20090257*06_20074737_1","2022-10-17",-6335,100015,"Dairy Store"
"20221019_20070191*02_65899137_1","2022-10-19",-7968,100017,"Wharton Center"
"20221019_20090257*01_65899137_1","2022-10-19",-7968,100015,"Dairy Store"
"20221019_98P136*01_27942661_1","2022-10-19",-6600,NA,NA
"20221019_CC5067*01_27942661_1","2022-10-19",-6600,NA,NA
"20221019_20070191*02_17521118_1","2022-10-19",-6238,100017,"Wharton Center"
"20221019_CC5067*01_17521118_1","2022-10-19",-6238,NA,NA
"20221019_CC4333*01_79722043_1","2022-10-19",-8506,100004,"Hannah Administration Building"
"20221019_CC1648*01_79722043_1","2022-10-19",-8506,100011,"International Center"
"20221019_CC4955*03_36207589_1","2022-10-19",-6910,100014,"Breslin to Stadium"
"20221019_89P063*01_15252648_1","2022-10-19",-6173,100016,"Shaw Hall"
"20221019_CC7298*02_36207589_1","2022-10-19",-6910,100014,"Breslin to Stadium"
"20221018_20090257*07_29861731_1","2022-10-18",-6666,100015,"Dairy Store"
"20221018_CC6859*01_29861731_1","2022-10-18",-6666,100011,"International Center"
"20221019_CC0253*01_76772314_1","2022-10-19",-8390,100001,"Beaumont Tower"
"20221019_CC0288*01_76772314_1","2022-10-19",-8390,100001,"Beaumont Tower"
"20221019_CC5484*01_82973220_1","2022-10-19",-8626,100016,"Shaw Hall"
"20221019_CC5484*02_82973220_1","2022-10-19",-8626,100016,"Shaw Hall"
"20221019_CC5425*16_98100068_1","2022-10-19",-9135,100015,"Dairy Store"
"20221019_CC6283*01_65863728_1","2022-10-19",-7966,100008,"NE Dorms"
"20221019_CC6397*02_65863728_1","2022-10-19",-7966,100008,"NE Dorms"
"20221018_CC2536*01_30193925_1","2022-10-18",-6687,100013,"Plant Sciences"
"20221019_CC6281*02_82308200_1","2022-10-19",-8601,100008,"NE Dorms"
"20221018_CC4184*01_30193925_1","2022-10-18",-6687,100013,"Plant Sciences"
"20221019_CC6395*01_82308200_1","2022-10-19",-8601,100008,"NE Dorms"
"20221017_20070191*01_98100068_1","2022-10-17",-9135,100017,"Wharton Center"
"20221019_CC5484*04_18854335_1","2022-10-19",-6297,100016,"Shaw Hall"
"20221019_20130268*01_45913069_1","2022-10-19",-7238,100001,"Beaumont Tower"
"20221019_CC1126*01_45913069_1","2022-10-19",-7238,100012,"NW corner"
"20221017_CC4955*03_14708507_1","2022-10-17",-6152,100014,"Breslin to Stadium"
"20221017_CC4955*02_14708507_1","2022-10-17",-6152,100014,"Breslin to Stadium"
"20221019_CC5971*01_67383307_1","2022-10-19",-8018,100011,"International Center"
"20221019_CC1720*01_67383307_1","2022-10-19",-8018,100011,"International Center"
"20221019_CC6397*02_55938392_1","2022-10-19",-7610,100008,"NE Dorms"
"20221019_CC4600*01_55938392_1","2022-10-19",-7610,100002,"Benefactors Plaza"
"20221019_20100048*07_66296148_1","2022-10-19",-7983,100013,"Plant Sciences"
"20221019_CC1032*01_66296148_1","2022-10-19",-7983,100004,"Hannah Administration Building"
"20221019_CC5484*03_51181328_1","2022-10-19",-7445,100016,"Shaw Hall"
"20221019_CC6631*01_51181328_1","2022-10-19",-7445,100016,"Shaw Hall"
"20221019_CC1024*01_66275101_1","2022-10-19",-7981,100004,"Hannah Administration Building"
"20221019_20090257*02_24148283_1","2022-10-19",-6478,100015,"Dairy Store"
"20221019_CC5425*16_24148283_1","2022-10-19",-6478,100015,"Dairy Store"
"20221019_CC6394*01_66275101_1","2022-10-19",-7981,100008,"NE Dorms"
"20221019_20130268*02_66293522_1","2022-10-19",-7982,100001,"Beaumont Tower"
"20221019_CC0253*01_66293522_1","2022-10-19",-7982,100001,"Beaumont Tower"
"20221019_CC6943*01_66593274_1","2022-10-19",-7994,100018,"South Neighborhood"
"20221019_CC4955*01_66593274_1","2022-10-19",-7994,100014,"Breslin to Stadium"
"20221019_CC6259*04_92001113_1","2022-10-19",-8934,100008,"NE Dorms"
"20221019_20060244*07_92001113_1","2022-10-19",-8934,100007,"Kresge Arts Center and Giltner Hall"
"20221019_20110263*01_20803458_1","2022-10-19",-6361,100009,"Jenison Field House"
"20221019_CC5459*02_20803458_1","2022-10-19",-6361,100018,"South Neighborhood"
"20221019_98P136*01_43186662_1","2022-10-19",-7150,NA,NA
"20221019_CC5067*02_43186662_1","2022-10-19",-7150,NA,NA
"20221019_CC1719*02_51640596_1","2022-10-19",-7466,100011,"International Center"
"20221019_CC5899*02_51640596_1","2022-10-19",-7466,100011,"International Center"
"20221019_CC0139*01_22136366_1","2022-10-19",-6404,100006,"Music Building"
"20221018_CC4676*04_22136366_1","2022-10-18",-6404,NA,NA
"20221019_20070154*04_99379031_1","2022-10-19",-9189,100006,"Music Building"
"20221018_20070191*03_99379031_1","2022-10-18",-9189,100017,"Wharton Center"
"20221018_20070191*03_62737067_1","2022-10-18",-7850,100017,"Wharton Center"
"20221018_CC6943*01_62737067_1","2022-10-18",-7850,100018,"South Neighborhood"
"20221019_CC0239*01_89073552_1","2022-10-19",-8847,100001,"Beaumont Tower"
"20221019_CC0253*01_89073552_1","2022-10-19",-8847,100001,"Beaumont Tower"
"20221019_CC2943*03_57596132_1","2022-10-19",-7685,100010,"Sanford Natural Area"
"20221019_CC5067*01_57596132_1","2022-10-19",-7685,NA,NA
"20221019_CC1719*01_84537171_1","2022-10-19",-8688,100011,"International Center"
"20221019_CC4653*01_84537171_1","2022-10-19",-8688,100003,"Grand River Ave"
"20221019_20060244*12_97236453_1","2022-10-19",-9104,100007,"Kresge Arts Center and Giltner Hall"
"20221019_CC6546*02_97236453_1","2022-10-19",-9104,100007,"Kresge Arts Center and Giltner Hall"
"20221019_CC5971*01_55920309_1","2022-10-19",-7607,100011,"International Center"
"20221019_CC1849*01_63665630_1","2022-10-19",-7896,100009,"Jenison Field House"
"20221019_20110263*01_63665630_1","2022-10-19",-7896,100009,"Jenison Field House"
"20221017_20080059*14_92916519_1","2022-10-17",-8970,100001,"Beaumont Tower"
"20221017_CC6260*01_92916519_1","2022-10-17",-8970,100008,"NE Dorms"
"20221019_CC5484*02_24137924_1","2022-10-19",-6477,100016,"Shaw Hall"
"20221019_20080059*15_24137924_1","2022-10-19",-6477,100001,"Beaumont Tower"
"20221019_CC5484*02_60574759_1","2022-10-19",-7788,100016,"Shaw Hall"
"20221019_CC6651*01_60574759_1","2022-10-19",-7788,100016,"Shaw Hall"
"20221019_CC5484*02_60574759_2","2022-10-19",-7788,100016,"Shaw Hall"
"20221018_CC6530*01_95841750_1","2022-10-18",-9057,100007,"Kresge Arts Center and Giltner Hall"
"20221017_CC4676*02_95841750_1","2022-10-17",-9057,NA,NA
"20221019_CC4955*01_57599670_1","2022-10-19",-7686,100014,"Breslin to Stadium"
"20221019_CC6943*01_57599670_1","2022-10-19",-7686,100018,"South Neighborhood"
"20221019_20070191*01_27175804_1","2022-10-19",-6575,100017,"Wharton Center"
"20221019_CC5425*16_27175804_1","2022-10-19",-6575,100015,"Dairy Store"
"20221020_CC0597*01_76681052_1","2022-10-20",-8386,100005,"Beal Botanical Garden"
"20221018_20090665*02_76681052_1","2022-10-18",-8386,100001,"Beaumont Tower"
"20221019_CC0242*01_22400358_1","2022-10-19",-6413,100001,"Beaumont Tower"
"20221019_20080059*15_22400358_1","2022-10-19",-6413,100001,"Beaumont Tower"
"20221019_CC6546*02_66343603_1","2022-10-19",-7984,100007,"Kresge Arts Center and Giltner Hall"
"20221019_20060244*12_66343603_1","2022-10-19",-7984,100007,"Kresge Arts Center and Giltner Hall"
"20221017_CC2943*02_95399991_1","2022-10-17",-9049,100010,"Sanford Natural Area"
"20221017_CC4955*02_95399991_1","2022-10-17",-9049,100014,"Breslin to Stadium"
"20221018_20110608*01_95511238_1","2022-10-18",-9053,100003,"Grand River Ave"
"20221018_CC1245*01_95511238_1","2022-10-18",-9053,100003,"Grand River Ave"
"20221018_CC4184*01_18044415_1","2022-10-18",-6265,100013,"Plant Sciences"
"20221017_CC1849*01_18044415_1","2022-10-17",-6265,100009,"Jenison Field House"
"20221019_CC2943*03_72181741_1","2022-10-19",-8205,100010,"Sanford Natural Area"
"20221019_CC2938*01_72181741_1","2022-10-19",-8205,100010,"Sanford Natural Area"
"20221020_20100046*08_76208796_1","2022-10-20",-8363,100013,"Plant Sciences"
"20221020_NN0749*01_76208796_1","2022-10-20",-8363,100013,"Plant Sciences"
"20221020_CC5484*02_39448417_1","2022-10-20",-7013,100016,"Shaw Hall"
"20221020_89P063*08_39448417_1","2022-10-20",-7013,100016,"Shaw Hall"
"20221020_98P136*01_63595377_1","2022-10-20",-7891,NA,NA
"20221019_CC1320*01_63595377_1","2022-10-19",-7891,100003,"Grand River Ave"
"20221018_20100048*12_58059108_1","2022-10-18",-7705,100013,"Plant Sciences"
"20221019_20130268*02_43486330_1","2022-10-19",-7164,100001,"Beaumont Tower"
"20221019_CC0302*01_43486330_1","2022-10-19",-7164,100001,"Beaumont Tower"
"20221020_CC4955*01_86045741_1","2022-10-20",-8746,100014,"Breslin to Stadium"
"20221018_20110263*01_29013239_1","2022-10-18",-6638,100009,"Jenison Field House"
"20221019_CC6281*02_29210619_1","2022-10-19",-6650,100008,"NE Dorms"
"20221019_CC6405*01_29210619_1","2022-10-19",-6650,100008,"NE Dorms"
"20221017_CC4611*01_60524665_1","2022-10-17",-7784,NA,NA
"20221020_20100046*08_97096391_1","2022-10-20",-9099,100013,"Plant Sciences"
"20221020_CC4184*01_97096391_1","2022-10-20",-9099,100013,"Plant Sciences"
"20221019_CC0549*01_27944490_1","2022-10-19",-6601,100005,"Beal Botanical Garden"
"20221020_20100046*07_27944490_1","2022-10-20",-6601,100013,"Plant Sciences"
"20221020_20100048*14_84675303_1","2022-10-20",-8694,100013,"Plant Sciences"
"20221017_CC1720*01_85697510_1","2022-10-17",-8733,100011,"International Center"
"20221017_CC5484*05_85697510_1","2022-10-17",-8733,100016,"Shaw Hall"
"20221020_CC4331*01_15611167_1","2022-10-20",-6184,100004,"Hannah Administration Building"
"20221020_CC0242*01_15611167_1","2022-10-20",-6184,100001,"Beaumont Tower"
"20221020_CC5459*03_55275327_1","2022-10-20",-7587,100018,"South Neighborhood"
"20221020_CC2943*03_72454322_1","2022-10-20",-8216,100010,"Sanford Natural Area"
"20221020_CC4955*03_55275327_1","2022-10-20",-7587,100014,"Breslin to Stadium"
"20221020_CC2662*01_72454322_1","2022-10-20",-8216,100017,"Wharton Center"
"20221020_20100048*09_84675303_1","2022-10-20",-8694,100013,"Plant Sciences"
"20221020_NN0749*01_43622773_1","2022-10-20",-7165,100013,"Plant Sciences"
"20221020_20100046*07_81176557_1","2022-10-20",-8562,100013,"Plant Sciences"
"20221020_20100048*09_81176557_1","2022-10-20",-8562,100013,"Plant Sciences"
"20221020_CC6283*01_48249950_1","2022-10-20",-7327,100008,"NE Dorms"
"20221020_94N379*07_48249950_1","2022-10-20",-7327,100013,"Plant Sciences"
"20221020_CC5484*01_29924569_1","2022-10-20",-6670,100016,"Shaw Hall"
"20221020_94N379*07_29924569_1","2022-10-20",-6670,100013,"Plant Sciences"
"20221020_CC1719*02_52878065_1","2022-10-20",-7518,100011,"International Center"
"20221020_CC1666*01_52878065_1","2022-10-20",-7518,100011,"International Center"
"20221019_CC1059*01_42981141_1","2022-10-19",-7140,100004,"Hannah Administration Building"
"20221019_CC4326*01_42981141_1","2022-10-19",-7140,100004,"Hannah Administration Building"
"20221020_CC5484*04_80055326_1","2022-10-20",-8522,100016,"Shaw Hall"
"20221020_CC9244*01_80055326_1","2022-10-20",-8522,100011,"International Center"
"20221020_CC0402*01_56095363_1","2022-10-20",-7619,100001,"Beaumont Tower"
"20221020_CC0242*01_56095363_1","2022-10-20",-7619,100001,"Beaumont Tower"
"20221020_CC1126*01_58380515_1","2022-10-20",-7721,100012,"NW corner"
"20221019_CC0549*01_58380515_1","2022-10-19",-7721,100005,"Beal Botanical Garden"
"20221018_20100048*14_10425743_1","2022-10-18",-6017,100013,"Plant Sciences"
"20221018_94N379*07_10425743_1","2022-10-18",-6017,100013,"Plant Sciences"
"20221020_CC1719*01_54847740_1","2022-10-20",-7570,100011,"International Center"
"20221020_CC5971*01_54847740_1","2022-10-20",-7570,100011,"International Center"
"20221020_CC5067*02_18854335_1","2022-10-20",-6297,NA,NA
"20221017_CC4423*01_23120699_1","2022-10-17",-6430,100002,"Benefactors Plaza"
"20221017_CC1648*01_23120699_1","2022-10-17",-6430,100011,"International Center"
"20221020_CC4423*01_69850352_1","2022-10-20",-8110,100002,"Benefactors Plaza"
"20221020_20050360*10_69850352_1","2022-10-20",-8110,100001,"Beaumont Tower"
"20221017_20090303*05_72054599_1","2022-10-17",-8200,100009,"Jenison Field House"
"20221017_20110263*01_72054599_1","2022-10-17",-8200,100009,"Jenison Field House"
"20221020_CC4600*01_38665123_1","2022-10-20",-6989,100002,"Benefactors Plaza"
"20221020_20080508*03_38665123_1","2022-10-20",-6989,100004,"Hannah Administration Building"
"20221019_CC0016*01_74834102_1","2022-10-19",-8316,100006,"Music Building"
"20221019_CC0074*01_74834102_1","2022-10-19",-8316,100006,"Music Building"
"20221019_98P021*03_72098410_1","2022-10-19",-8202,100001,"Beaumont Tower"
"20221019_CC0234*01_72098410_1","2022-10-19",-8202,100001,"Beaumont Tower"
"20221020_89P063*02_30892217_1","2022-10-20",-6711,100016,"Shaw Hall"
"20221020_CC5484*02_30892217_1","2022-10-20",-6711,100016,"Shaw Hall"
"20221020_CC6651*01_45555630_1","2022-10-20",-7227,100016,"Shaw Hall"
"20221018_CC4185*01_88846317_1","2022-10-18",-8835,100013,"Plant Sciences"
"20221018_20090257*02_88846317_1","2022-10-18",-8835,100015,"Dairy Store"
"20221020_CC6631*01_45555630_1","2022-10-20",-7227,100016,"Shaw Hall"
"20221020_20090257*07_99329929_1","2022-10-20",-9185,100015,"Dairy Store"
"20221020_20070191*02_99329929_1","2022-10-20",-9185,100017,"Wharton Center"
"20221017_CC0169*01_40657844_1","2022-10-17",-7061,100006,"Music Building"
"20221020_CC6943*01_18668485_1","2022-10-20",-6288,100018,"South Neighborhood"
"20221017_CC0182*01_40657844_1","2022-10-17",-7061,100006,"Music Building"
"20221020_CC4184*01_18668485_1","2022-10-20",-6288,100013,"Plant Sciences"
"20221020_CC4955*02_50248386_1","2022-10-20",-7413,100014,"Breslin to Stadium"
"20221020_CC0182*01_10208607_1","2022-10-20",-6009,100006,"Music Building"
"20221020_CC0190*01_10208607_1","2022-10-20",-6009,100006,"Music Building"
"20221020_CC1719*02_65901359_1","2022-10-20",-7969,100011,"International Center"
"20221020_89P063*03_65901359_1","2022-10-20",-7969,100016,"Shaw Hall"
"20221020_CC6341*01_43274226_1","2022-10-20",-7153,100008,"NE Dorms"
"20221018_CC6484*01_43274226_1","2022-10-18",-7153,NA,NA
"20221020_CC6859*01_27506389_1","2022-10-20",-6587,100011,"International Center"
"20221020_CC1720*03_27506389_1","2022-10-20",-6587,100011,"International Center"
"20221018_CC4600*01_48151212_1","2022-10-18",-7324,100002,"Benefactors Plaza"
"20221018_CC6283*01_48151212_1","2022-10-18",-7324,100008,"NE Dorms"
"20221020_CC6405*01_28543256_1","2022-10-20",-6621,100008,"NE Dorms"
"20221020_CC6281*02_28543256_1","2022-10-20",-6621,100008,"NE Dorms"
"20221020_20060244*05_99343306_1","2022-10-20",-9187,100007,"Kresge Arts Center and Giltner Hall"
"20221020_20060244*07_99343306_1","2022-10-20",-9187,100007,"Kresge Arts Center and Giltner Hall"
"20221020_CC0402*01_80150999_1","2022-10-20",-8526,100001,"Beaumont Tower"
"20221020_CC1320*01_80150999_1","2022-10-20",-8526,100003,"Grand River Ave"
"20221020_CC0364*01_37659927_1","2022-10-20",-6951,100001,"Beaumont Tower"
"20221020_CC0383*01_37659927_1","2022-10-20",-6951,100001,"Beaumont Tower"
"20221020_CC0320*01_76343643_1","2022-10-20",-8369,100001,"Beaumont Tower"
"20221020_CC4636*03_76343643_1","2022-10-20",-8369,NA,NA
"20221020_20160323*01_57686704_1","2022-10-20",-7688,100006,"Music Building"
"20221020_CC0314*01_57686704_1","2022-10-20",-7688,100001,"Beaumont Tower"
"20221020_CC6259*01_77777645_1","2022-10-20",-8436,100008,"NE Dorms"
"20221020_CC6259*02_77777645_1","2022-10-20",-8436,100008,"NE Dorms"
"20221020_CC6397*02_92318572_1","2022-10-20",-8949,100008,"NE Dorms"
"20221020_CC6403*01_92318572_1","2022-10-20",-8949,100008,"NE Dorms"
"20221020_CC8185*03_34422917_1","2022-10-20",-6846,100018,"South Neighborhood"
"20221018_CC2662*01_34422917_1","2022-10-18",-6846,100017,"Wharton Center"
"20221020_CC6250*01_95707099_1","2022-10-20",-9056,100008,"NE Dorms"
"20221020_CC4694*01_95707099_1","2022-10-20",-9056,100002,"Benefactors Plaza"
"20221020_CC6272*01_25025968_1","2022-10-20",-6510,100008,"NE Dorms"
"20221020_CC6270*01_25025968_1","2022-10-20",-6510,100008,"NE Dorms"
"20221019_CC5484*03_20003313_1","2022-10-19",-6331,100016,"Shaw Hall"
"20221019_CC6259*04_20003313_1","2022-10-19",-6331,100008,"NE Dorms"
"20221020_CC1719*02_42088741_1","2022-10-20",-7104,100011,"International Center"
"20221020_CC1720*02_42088741_1","2022-10-20",-7104,100011,"International Center"
"20221020_CC6390*01_69323628_1","2022-10-20",-8091,100008,"NE Dorms"
"20221020_CC6397*02_69323628_1","2022-10-20",-8091,100008,"NE Dorms"
"20221020_20110608*01_70206900_1","2022-10-20",-8122,100003,"Grand River Ave"
"20221020_20070154*04_70206900_1","2022-10-20",-8122,100006,"Music Building"
"20221020_20070191*01_88718329_1","2022-10-20",-8827,100017,"Wharton Center"
"20221020_CC4955*02_88718329_1","2022-10-20",-8827,100014,"Breslin to Stadium"
"20221020_CC8185*03_15076051_1","2022-10-20",-6167,100018,"South Neighborhood"
"20221021_CC4955*01_15076051_1","2022-10-21",-6167,100014,"Breslin to Stadium"
"20221017_CC1623*01_36106533_1","2022-10-17",-6907,100016,"Shaw Hall"
"20221017_CC5067*01_36106533_1","2022-10-17",-6907,NA,NA
"20221021_20060244*05_72678082_1","2022-10-21",-8231,100007,"Kresge Arts Center and Giltner Hall"
"20221021_CC6249*01_72678082_1","2022-10-21",-8231,100008,"NE Dorms"
"20221021_CC1059*01_80343516_1","2022-10-21",-8533,100004,"Hannah Administration Building"
"20221020_CC4676*01_80343516_1","2022-10-20",-8533,NA,NA
"20221021_CC0239*01_76215357_1","2022-10-21",-8364,100001,"Beaumont Tower"
"20221021_CC0288*01_76215357_1","2022-10-21",-8364,100001,"Beaumont Tower"
"20221021_CC6259*03_27056347_1","2022-10-21",-6567,100008,"NE Dorms"
"20221021_CC6260*01_27056347_1","2022-10-21",-6567,100008,"NE Dorms"
"20221017_CC4639*02_68839866_1","2022-10-17",-8078,NA,NA
"20221017_CC6259*04_68839866_1","2022-10-17",-8078,100008,"NE Dorms"
"20221020_20070191*01_37251132_1","2022-10-20",-6938,100017,"Wharton Center"
"20221021_98P136*01_66619583_1","2022-10-21",-7995,NA,NA
"20221021_CC2938*01_66619583_1","2022-10-21",-7995,100010,"Sanford Natural Area"
"20221021_CC4676*04_35805064_1","2022-10-21",-6897,NA,NA
"20221021_CC4656*01_35805064_1","2022-10-21",-6897,100003,"Grand River Ave"
"20221021_CC2943*02_98046724_1","2022-10-21",-9131,100010,"Sanford Natural Area"
"20221021_89P063*01_98046724_1","2022-10-21",-9131,100016,"Shaw Hall"
"20221021_CC0169*01_34810716_1","2022-10-21",-6862,100006,"Music Building"
"20221021_CC0597*01_34810716_1","2022-10-21",-6862,100005,"Beal Botanical Garden"
"20221020_CC4662*01_14173436_1","2022-10-20",-6141,100003,"Grand River Ave"
"20221020_CC4676*02_14173436_1","2022-10-20",-6141,NA,NA
"20221020_CC8185*03_64909732_1","2022-10-20",-7934,100018,"South Neighborhood"
"20221020_CC5459*03_64909732_1","2022-10-20",-7934,100018,"South Neighborhood"
"20221018_89P063*01_12268292_1","2022-10-18",-6071,100016,"Shaw Hall"
"20221018_CC6694*03_12268292_1","2022-10-18",-6071,100016,"Shaw Hall"
"20221019_CC6694*03_55179839_1","2022-10-19",-7581,100016,"Shaw Hall"
"20221019_CC6651*01_55179839_1","2022-10-19",-7581,100016,"Shaw Hall"
"20221021_20100046*07_70363590_1","2022-10-21",-8126,100013,"Plant Sciences"
"20221018_98P136*01_99238740_1","2022-10-18",-9180,NA,NA
"20221021_CC6484*02_39238744_1","2022-10-21",-7006,NA,NA
"20221021_CC2662*01_99238740_1","2022-10-21",-9180,100017,"Wharton Center"
"20221021_CC6328*01_39238744_1","2022-10-21",-7006,100008,"NE Dorms"
"20221021_CC1032*01_70363590_1","2022-10-21",-8126,100004,"Hannah Administration Building"
"20221020_CC4676*03_71906339_1","2022-10-20",-8190,NA,NA
"20221020_98P021*03_71906339_1","2022-10-20",-8190,100001,"Beaumont Tower"
"20221021_CC7298*02_62041773_1","2022-10-21",-7830,100014,"Breslin to Stadium"
"20221021_CC6530*01_43622773_1","2022-10-21",-7165,100007,"Kresge Arts Center and Giltner Hall"
"20221021_20090303*05_62041773_1","2022-10-21",-7830,100009,"Jenison Field House"
"20221021_20090257*06_72377137_1","2022-10-21",-8211,100015,"Dairy Store"
"20221021_20090257*07_72377137_1","2022-10-21",-8211,100015,"Dairy Store"
"20221021_20070191*02_12587842_1","2022-10-21",-6082,100017,"Wharton Center"
"20221021_CC5459*03_12587842_1","2022-10-21",-6082,100018,"South Neighborhood"
"20221021_CC4635*01_56121351_1","2022-10-21",-7622,NA,NA
"20221021_CC4636*02_56121351_1","2022-10-21",-7622,NA,NA
"20221021_CC7298*02_60998328_1","2022-10-21",-7797,100014,"Breslin to Stadium"
"20221021_CC5459*03_60998328_1","2022-10-21",-7797,100018,"South Neighborhood"
"20221020_CC6484*02_92760591_1","2022-10-20",-8965,NA,NA
"20221020_CC6405*01_92760591_1","2022-10-20",-8965,100008,"NE Dorms"
"20221021_CC4656*01_38474420_1","2022-10-21",-6978,100003,"Grand River Ave"
"20221021_CC0016*01_99804286_1","2022-10-21",-9205,100006,"Music Building"
"20221021_CC0074*01_99804286_1","2022-10-21",-9205,100006,"Music Building"
"20221021_CC4656*01_38474420_2","2022-10-21",-6978,100003,"Grand River Ave"
"20221016_20050360*10_49345687_1","2022-10-16",-7375,100001,"Beaumont Tower"
"20221021_CC0234*01_38474420_1","2022-10-21",-6978,100001,"Beaumont Tower"
"20221016_CC0383*01_49345687_1","2022-10-16",-7375,100001,"Beaumont Tower"
"20221020_CC6328*01_92396440_1","2022-10-20",-8952,100008,"NE Dorms"
"20221020_CC6484*02_92396440_1","2022-10-20",-8952,NA,NA
"20221020_CC2943*03_88162049_1","2022-10-20",-8809,100010,"Sanford Natural Area"
"20221020_CC5067*02_88162049_1","2022-10-20",-8809,NA,NA
"20221021_CC0074*01_88537246_1","2022-10-21",-8821,100006,"Music Building"
"20221021_CC0016*01_88537246_1","2022-10-21",-8821,100006,"Music Building"
"20221021_89P063*02_26228454_1","2022-10-21",-6546,100016,"Shaw Hall"
"20221021_CC4611*01_80180441_1","2022-10-21",-8530,NA,NA
"20221019_CC6341*01_90079302_1","2022-10-19",-8875,100008,"NE Dorms"
"20221021_20080059*15_80180441_1","2022-10-21",-8530,100001,"Beaumont Tower"
"20221021_CC6403*01_26228454_1","2022-10-21",-6546,100008,"NE Dorms"
"20221019_CC6259*01_90079302_1","2022-10-19",-8875,100008,"NE Dorms"
"20221021_89P063*03_97088002_1","2022-10-21",-9098,100016,"Shaw Hall"
"20221021_CC1623*01_97088002_1","2022-10-21",-9098,100016,"Shaw Hall"
"20221021_CC0182*01_75614602_1","2022-10-21",-8341,100006,"Music Building"
"20221021_CC0190*01_31720318_1","2022-10-21",-6750,100006,"Music Building"
"20221021_CC0234*01_31720318_1","2022-10-21",-6750,100001,"Beaumont Tower"
"20221021_CC0190*01_75614602_1","2022-10-21",-8341,100006,"Music Building"
"20221020_CC1849*01_47928093_1","2022-10-20",-7312,100009,"Jenison Field House"
"20221020_CC2202*01_47928093_1","2022-10-20",-7312,100009,"Jenison Field House"
"20221021_CC4639*01_32037031_1","2022-10-21",-6763,NA,NA
"20221021_CC6405*01_71507051_1","2022-10-21",-8170,100008,"NE Dorms"
"20221021_CC6394*01_71507051_1","2022-10-21",-8170,100008,"NE Dorms"
"20221021_CC4636*03_32037031_1","2022-10-21",-6763,NA,NA
"20221021_CC4676*04_16237842_1","2022-10-21",-6198,NA,NA
"20221021_CC4662*01_16237842_1","2022-10-21",-6198,100003,"Grand River Ave"
"20221021_CC6260*01_92528126_1","2022-10-21",-8956,100008,"NE Dorms"
"20221021_CC6270*01_92528126_1","2022-10-21",-8956,100008,"NE Dorms"
"20221020_CC6281*02_29937767_1","2022-10-20",-6672,100008,"NE Dorms"
"20221021_CC7298*02_86623964_1","2022-10-21",-8762,100014,"Breslin to Stadium"
"20221019_20070191*02_15252648_1","2022-10-19",-6173,100017,"Wharton Center"
"20221020_CC6395*01_29937767_1","2022-10-20",-6672,100008,"NE Dorms"
"20221021_CC1126*01_86623964_1","2022-10-21",-8762,100012,"NW corner"
"20221019_CC4955*01_24151047_2","2022-10-19",-6479,100014,"Breslin to Stadium"
"20221021_CC6394*01_39617982_1","2022-10-21",-7016,100008,"NE Dorms"
"20221019_20070191*03_24151047_1","2022-10-19",-6479,100017,"Wharton Center"
"20221021_CC6250*01_39617982_1","2022-10-21",-7016,100008,"NE Dorms"
"20221020_CC1623*01_69406840_1","2022-10-20",-8095,100016,"Shaw Hall"
"20221020_CC5484*01_69406840_1","2022-10-20",-8095,100016,"Shaw Hall"
"20221021_CC0302*01_87043476_1","2022-10-21",-8775,100001,"Beaumont Tower"
"20221021_CC6281*02_35182357_1","2022-10-21",-6874,100008,"NE Dorms"
"20221021_CC6395*01_35182357_1","2022-10-21",-6874,100008,"NE Dorms"
"20221021_CC1719*01_64635362_1","2022-10-21",-7928,100011,"International Center"
"20221021_CC1719*02_64635362_1","2022-10-21",-7928,100011,"International Center"
"20221019_20090257*03_37306094_1","2022-10-19",-6939,100015,"Dairy Store"
"20221018_NN0749*01_37306094_1","2022-10-18",-6939,100013,"Plant Sciences"
"20221020_CC2943*02_79492842_1","2022-10-20",-8495,100010,"Sanford Natural Area"
"20221019_CC5484*03_79492842_1","2022-10-19",-8495,100016,"Shaw Hall"
"20221020_CC1741*01_14142842_1","2022-10-20",-6139,100011,"International Center"
"20221020_CC9222*01_14142842_1","2022-10-20",-6139,100004,"Hannah Administration Building"
"20221019_20100048*07_38122447_1","2022-10-19",-6962,100013,"Plant Sciences"
"20221021_CC7298*01_38122447_1","2022-10-21",-6962,100014,"Breslin to Stadium"
"20221021_CC4639*01_15747108_1","2022-10-21",-6188,NA,NA
